2025-10-31 19:02:37,367 - auth_scanner - INFO - Logging initialized. Scan log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\scan_run_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Raw events log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\raw_login_events_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Starting authentication scan for Dataset 1 generation...
2025-10-31 19:02:37,372 - auth_scanner - INFO - Loaded attack patterns from c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\data\attack_patterns.csv
2025-10-31 19:02:37,373 - auth_scanner - INFO - Columns found: ['pattern_id', 'description', 'attempt_rate', 'distributed_flag', 'notes']
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal traffic...
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal user traffic...
2025-10-31T19:02:37.380249 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 28, 18, 154558), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.151', 'auth_result': 'failure', 'session_id': 'norm_sess_1226', 'user_agent': 'Browser_1', 'session_duration': 1150, 'response_time': 1.1775216507064334, 'request_size': 70, 'response_size': 1663, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 3, 'time_since_last_attempt': 746, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.059995 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 56, 956753), 'username': 'admin', 'user_id': 'usr17', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 2686, 'response_time': 0.7973882549586679, 'request_size': 69, 'response_size': 1099, 'attempt_count_for_username': 105, 'attempt_count_from_ip': 105, 'time_since_last_attempt': 57, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.061017 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 45, 31, 526170), 'username': 'admin', 'user_id': 'usr18', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 2696, 'response_time': 1.5621087980909614, 'request_size': 67, 'response_size': 1344, 'attempt_count_for_username': 106, 'attempt_count_from_ip': 106, 'time_since_last_attempt': 1, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.061017 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 54, 956753), 'username': 'admin', 'user_id': 'usr08', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_7547', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 30, 'response_time': 1.6051167967320479, 'request_size': 66, 'response_size': 1496, 'attempt_count_for_username': 107, 'attempt_count_from_ip': 107, 'time_since_last_attempt': 57, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.061017 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 53, 11, 736141), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 4290, 'response_time': 1.524416870571213, 'request_size': 66, 'response_size': 1371, 'attempt_count_for_username': 108, 'attempt_count_from_ip': 108, 'time_since_last_attempt': 6, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.062479 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 52, 956753), 'username': 'admin', 'user_id': 'usr13', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_9382', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.849441976182182, 'request_size': 74, 'response_size': 832, 'attempt_count_for_username': 109, 'attempt_count_from_ip': 109, 'time_since_last_attempt': 55, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.062479 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 38, 45, 641278), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 4803, 'response_time': 0.1189068498283209, 'request_size': 65, 'response_size': 1241, 'attempt_count_for_username': 110, 'attempt_count_from_ip': 110, 'time_since_last_attempt': 20, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.063485 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 50, 956753), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 770, 'response_time': 0.37892219973195884, 'request_size': 73, 'response_size': 1281, 'attempt_count_for_username': 111, 'attempt_count_from_ip': 111, 'time_since_last_attempt': 25, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.063485 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 56, 19, 937482), 'username': 'admin', 'user_id': 'usr13', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_1661', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 1160, 'response_time': 1.9718415181419777, 'request_size': 73, 'response_size': 1750, 'attempt_count_for_username': 112, 'attempt_count_from_ip': 112, 'time_since_last_attempt': 47, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.063485 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 48, 956753), 'username': 'admin', 'user_id': 'usr05', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_3396', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 4594, 'response_time': 1.7165339861859366, 'request_size': 65, 'response_size': 935, 'attempt_count_for_username': 113, 'attempt_count_from_ip': 113, 'time_since_last_attempt': 32, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.064990 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 40, 54, 568213), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 4158, 'response_time': 1.482530662125519, 'request_size': 73, 'response_size': 1967, 'attempt_count_for_username': 114, 'attempt_count_from_ip': 114, 'time_since_last_attempt': 47, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.064990 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 53, 42, 85300), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_2839', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.3614139974495657, 'request_size': 67, 'response_size': 933, 'attempt_count_for_username': 115, 'attempt_count_from_ip': 115, 'time_since_last_attempt': 32, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.066005 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 35, 38, 574687), 'username': 'admin', 'user_id': 'usr13', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_7401', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 4702, 'response_time': 1.821772991455444, 'request_size': 71, 'response_size': 870, 'attempt_count_for_username': 116, 'attempt_count_from_ip': 116, 'time_since_last_attempt': 4, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.066005 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 44, 956753), 'username': 'admin', 'user_id': 'usr02', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_2336', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.10669944925063037, 'request_size': 74, 'response_size': 1937, 'attempt_count_for_username': 117, 'attempt_count_from_ip': 117, 'time_since_last_attempt': 3, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.067122 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 51, 52, 424192), 'username': 'admin', 'user_id': 'usr17', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_4856', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 665, 'response_time': 1.9039740759407198, 'request_size': 68, 'response_size': 1793, 'attempt_count_for_username': 118, 'attempt_count_from_ip': 118, 'time_since_last_attempt': 31, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.067122 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 50, 16, 747517), 'username': 'admin', 'user_id': 'usr05', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 2183, 'response_time': 1.7105796929733819, 'request_size': 67, 'response_size': 1341, 'attempt_count_for_username': 119, 'attempt_count_from_ip': 119, 'time_since_last_attempt': 33, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.067122 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 41, 956753), 'username': 'admin', 'user_id': 'usr08', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_3465', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 3179, 'response_time': 0.35700110506897353, 'request_size': 66, 'response_size': 1393, 'attempt_count_for_username': 120, 'attempt_count_from_ip': 120, 'time_since_last_attempt': 19, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.068123 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 59, 3, 155827), 'username': 'admin', 'user_id': 'usr10', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_9248', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 969, 'response_time': 1.8855276986163938, 'request_size': 67, 'response_size': 948, 'attempt_count_for_username': 121, 'attempt_count_from_ip': 121, 'time_since_last_attempt': 18, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.068123 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 39, 956753), 'username': 'admin', 'user_id': 'usr02', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_5302', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 3074, 'response_time': 1.072059372758667, 'request_size': 70, 'response_size': 1698, 'attempt_count_for_username': 122, 'attempt_count_from_ip': 122, 'time_since_last_attempt': 17, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.069117 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 38, 956753), 'username': 'admin', 'user_id': 'usr04', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_7536', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.48054082198772374, 'request_size': 73, 'response_size': 1787, 'attempt_count_for_username': 123, 'attempt_count_from_ip': 123, 'time_since_last_attempt': 13, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.069117 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 37, 956753), 'username': 'admin', 'user_id': 'usr08', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_3305', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 81, 'response_time': 1.2732758345574853, 'request_size': 67, 'response_size': 1235, 'attempt_count_for_username': 124, 'attempt_count_from_ip': 124, 'time_since_last_attempt': 38, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.070023 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 57, 33, 101913), 'username': 'admin', 'user_id': 'usr18', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_7615', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 2897, 'response_time': 0.41780851862391943, 'request_size': 74, 'response_size': 1158, 'attempt_count_for_username': 125, 'attempt_count_from_ip': 125, 'time_since_last_attempt': 9, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.071032 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 35, 956753), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 4529, 'response_time': 1.8591996080877622, 'request_size': 65, 'response_size': 1012, 'attempt_count_for_username': 126, 'attempt_count_from_ip': 126, 'time_since_last_attempt': 7, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.071269 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 34, 956753), 'username': 'admin', 'user_id': 'usr11', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_6497', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 96, 'response_time': 1.9919775299244011, 'request_size': 71, 'response_size': 1954, 'attempt_count_for_username': 127, 'attempt_count_from_ip': 127, 'time_since_last_attempt': 20, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.072037 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 33, 956753), 'username': 'admin', 'user_id': 'usr17', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 3189, 'response_time': 1.3474323453097776, 'request_size': 72, 'response_size': 1117, 'attempt_count_for_username': 128, 'attempt_count_from_ip': 128, 'time_since_last_attempt': 59, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.072037 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 32, 956753), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_5554', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 52, 'response_time': 1.2285276039105044, 'request_size': 73, 'response_size': 1635, 'attempt_count_for_username': 129, 'attempt_count_from_ip': 129, 'time_since_last_attempt': 4, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.073038 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 27, 33, 153180), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_8132', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 53, 'response_time': 0.9660150369388651, 'request_size': 71, 'response_size': 1163, 'attempt_count_for_username': 130, 'attempt_count_from_ip': 130, 'time_since_last_attempt': 30, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.073038 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 30, 956753), 'username': 'admin', 'user_id': 'usr06', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_7899', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 683, 'response_time': 0.9398057837852103, 'request_size': 68, 'response_size': 1063, 'attempt_count_for_username': 131, 'attempt_count_from_ip': 131, 'time_since_last_attempt': 18, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.074037 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 29, 956753), 'username': 'admin', 'user_id': 'usr09', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 3710, 'response_time': 1.2133351313980747, 'request_size': 68, 'response_size': 1272, 'attempt_count_for_username': 132, 'attempt_count_from_ip': 132, 'time_since_last_attempt': 5, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.074037 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 28, 956753), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_4842', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.7774951051587982, 'request_size': 65, 'response_size': 931, 'attempt_count_for_username': 133, 'attempt_count_from_ip': 133, 'time_since_last_attempt': 35, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.074037 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 33, 4, 406786), 'username': 'admin', 'user_id': 'usr17', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 55, 'response_time': 0.6437123607077715, 'request_size': 73, 'response_size': 1833, 'attempt_count_for_username': 134, 'attempt_count_from_ip': 134, 'time_since_last_attempt': 20, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.074037 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 26, 956753), 'username': 'admin', 'user_id': 'usr05', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_5848', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 3997, 'response_time': 0.818310451388108, 'request_size': 67, 'response_size': 905, 'attempt_count_for_username': 135, 'attempt_count_from_ip': 135, 'time_since_last_attempt': 10, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.075542 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 25, 956753), 'username': 'admin', 'user_id': 'usr04', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 1970, 'response_time': 1.9503665279644937, 'request_size': 69, 'response_size': 1191, 'attempt_count_for_username': 136, 'attempt_count_from_ip': 136, 'time_since_last_attempt': 3, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.075542 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 24, 956753), 'username': 'admin', 'user_id': 'usr06', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_2306', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 2129, 'response_time': 0.9090713370629943, 'request_size': 73, 'response_size': 1710, 'attempt_count_for_username': 137, 'attempt_count_from_ip': 137, 'time_since_last_attempt': 38, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.076550 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 23, 956753), 'username': 'admin', 'user_id': 'usr03', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_6834', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 98, 'response_time': 0.15342420816487262, 'request_size': 69, 'response_size': 1303, 'attempt_count_for_username': 138, 'attempt_count_from_ip': 138, 'time_since_last_attempt': 45, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.076550 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 22, 956753), 'username': 'admin', 'user_id': 'usr18', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_8666', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 4587, 'response_time': 1.943597051506061, 'request_size': 65, 'response_size': 1099, 'attempt_count_for_username': 139, 'attempt_count_from_ip': 139, 'time_since_last_attempt': 14, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.077546 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 21, 956753), 'username': 'admin', 'user_id': 'usr07', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_9369', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 4464, 'response_time': 1.8801995394997844, 'request_size': 69, 'response_size': 1718, 'attempt_count_for_username': 140, 'attempt_count_from_ip': 140, 'time_since_last_attempt': 13, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.077546 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 20, 956753), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_4998', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.2837422522443975, 'request_size': 71, 'response_size': 1198, 'attempt_count_for_username': 141, 'attempt_count_from_ip': 141, 'time_since_last_attempt': 45, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.078549 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 19, 956753), 'username': 'admin', 'user_id': 'usr01', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_7430', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 0.5180220251499801, 'request_size': 72, 'response_size': 1296, 'attempt_count_for_username': 142, 'attempt_count_from_ip': 142, 'time_since_last_attempt': 32, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.078549 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 18, 956753), 'username': 'admin', 'user_id': 'usr09', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': '', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36', 'session_duration': 1313, 'response_time': 1.194899342881071, 'request_size': 65, 'response_size': 1761, 'attempt_count_for_username': 143, 'attempt_count_from_ip': 143, 'time_since_last_attempt': 32, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
2025-10-31T19:02:41.079562 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 14, 59, 207764), 'username': 'admin', 'user_id': 'usr19', 'ip_address': '10.0.1.7', 'auth_result': 'failure', 'session_id': 'sess_5960', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36', 'session_duration': 0, 'response_time': 1.9230316114970691, 'request_size': 67, 'response_size': 1588, 'attempt_count_for_username': 144, 'attempt_count_from_ip': 144, 'time_since_last_attempt': 54, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': 'bad_password'}
2025-10-31T19:02:41.080084 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 0, 16, 956753), 'username': 'admin', 'user_id': 'usr12', 'ip_address': '10.0.1.7', 'auth_result': 'success', 'session_id': 'sess_7332', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36', 'session_duration': 1810, 'response_time': 0.5698790700993891, 'request_size': 67, 'response_size': 1444, 'attempt_count_for_username': 145, 'attempt_count_from_ip': 145, 'time_since_last_attempt': 1, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 1, 'is_anomalous': 1, 'failure_reason': ''}
